epoch,step,train_loss,val_dice,val_loss
30,185,1.0044023990631104,,
31,191,,0.301730215549469,1.0143157243728638
31,191,1.0056438446044922,,
32,197,,0.25868162512779236,0.999082088470459
32,197,1.0015376806259155,,
33,203,,0.1624869555234909,1.0031418800354004
33,203,0.9995784759521484,,
34,209,,0.2937829792499542,0.9874971508979797
34,209,0.9979401230812073,,
35,215,,0.22549201548099518,1.0041741132736206
35,215,0.9992958903312683,,
36,221,,0.24760368466377258,0.9986615180969238
36,221,0.9994545578956604,,
37,227,,0.2863335907459259,0.9990895390510559
37,227,0.9952458739280701,,
38,233,,0.2182978242635727,1.0002117156982422
38,233,0.9986560344696045,,
39,239,,0.3436504900455475,1.0011250972747803
39,239,0.9939144253730774,,
40,245,,0.36246296763420105,0.9979205131530762
40,245,0.9913721084594727,,
41,251,,0.33172929286956787,0.9918258786201477
41,251,0.988614022731781,,
42,257,,0.2978684902191162,0.9955768585205078
42,257,0.9906702041625977,,
43,263,,0.3300142288208008,0.9957796931266785
43,263,0.9889113903045654,,
44,269,,0.3639097213745117,0.9860349297523499
44,269,0.9898300766944885,,
45,275,,0.2322174459695816,0.9949468970298767
45,275,0.9857015609741211,,
46,281,,0.34681254625320435,0.9873999953269958
46,281,0.9881635308265686,,
47,287,,0.3435245752334595,0.9962434768676758
47,287,0.9866524338722229,,
48,293,,0.40149790048599243,0.9783559441566467
48,293,0.9877933859825134,,
49,299,,0.2825107276439667,0.9947726726531982
49,299,0.9855678677558899,,
50,305,,0.34708696603775024,0.983248233795166
50,305,0.9838435053825378,,
51,311,,0.40005743503570557,0.993809163570404
51,311,0.9857676029205322,,
52,317,,0.4291934370994568,0.9928286671638489
52,317,0.9795432686805725,,
53,323,,0.36389464139938354,0.9925928115844727
53,323,0.9879559874534607,,
54,329,,0.3614059388637543,0.9876999855041504
54,329,0.9806186556816101,,
55,335,,0.40947261452674866,0.984980583190918
55,335,0.9817764759063721,,
56,341,,0.2869930565357208,0.9929380416870117
56,341,0.9831574559211731,,
57,347,,0.4235086739063263,0.9917668700218201
57,347,0.9822995066642761,,
58,353,,0.3613126277923584,0.9835700988769531
58,353,0.9782999157905579,,
59,359,,0.42324548959732056,0.9733609557151794
59,359,0.9829709529876709,,
60,365,,0.41643357276916504,0.984183132648468
60,365,0.9793329238891602,,
61,371,,0.4042399525642395,0.9773876667022705
61,371,0.9817423224449158,,
62,377,,0.3491697907447815,0.9820552468299866
62,377,0.9796622395515442,,
63,383,,0.3932831585407257,0.9934594631195068
63,383,0.9838860034942627,,
64,389,,0.4018363952636719,0.9865071177482605
64,389,0.9761571288108826,,
65,395,,0.4574151039123535,0.9926440715789795
65,395,0.9784319400787354,,
66,401,,0.4350687861442566,0.9796187281608582
66,401,0.982099711894989,,
67,407,,0.4116227328777313,0.9721930623054504
67,407,0.9801686406135559,,
68,413,,0.3615603744983673,0.9847500920295715
68,413,0.9848511219024658,,
69,419,,0.43003135919570923,0.9705402255058289
69,419,0.9807450771331787,,
70,425,,0.47276806831359863,0.9776584506034851
70,425,0.9808674454689026,,
71,431,,0.35774698853492737,0.9801602959632874
71,431,0.9808129668235779,,
72,437,,0.30575165152549744,0.9798038601875305
72,437,0.9783506989479065,,
73,443,,0.37302371859550476,0.9858651161193848
73,443,0.9803981781005859,,
74,449,,0.362935334444046,0.9950518608093262
74,449,0.9770019054412842,,
75,455,,0.392535537481308,0.9718654155731201
75,455,0.9767792820930481,,
76,461,,0.4288710951805115,0.9764742255210876
76,461,0.9791138172149658,,
77,467,,0.4347211718559265,0.988214910030365
77,467,0.9753691554069519,,
78,473,,0.2475665956735611,0.988600492477417
78,473,0.9734421372413635,,
79,479,,0.40946847200393677,0.9832765460014343
79,479,0.9811925292015076,,
80,485,,0.30435046553611755,0.9829347729682922
80,485,0.9843692183494568,,
81,491,,0.39024561643600464,0.9744436144828796
81,491,0.973238468170166,,
82,497,,0.39850178360939026,0.9862903952598572
82,497,0.9765914082527161,,
83,503,,0.40181735157966614,0.9761719107627869
83,503,0.9781503081321716,,
84,509,,0.2583187222480774,0.9898650646209717
84,509,0.9725256562232971,,
85,515,,0.3838978111743927,0.9939382672309875
85,515,0.9716830849647522,,
86,521,,0.4826691448688507,0.9719319343566895
86,521,0.9669108986854553,,
87,527,,0.37703627347946167,0.9728190302848816
87,527,0.9665283560752869,,
88,533,,0.3922690749168396,0.9791008830070496
88,533,0.975602388381958,,
89,539,,0.3398224711418152,0.9875561594963074
89,539,0.9724230766296387,,
90,545,,0.3961360454559326,0.991472065448761
90,545,0.9734806418418884,,
91,551,,0.37195032835006714,0.9812701344490051
91,551,0.9658580422401428,,
92,557,,0.4098912179470062,0.9782397747039795
92,557,0.9694836735725403,,
93,563,,0.3372479975223541,0.9870495796203613
93,563,0.9718511700630188,,
94,569,,0.33550581336021423,0.9926667213439941
94,569,0.9719180464744568,,
95,575,,0.4207970201969147,0.9965996742248535
95,575,0.9727997779846191,,
96,581,,0.4046962857246399,0.9903876185417175
96,581,0.9707463383674622,,
97,587,,0.46700313687324524,0.9757007956504822
97,587,0.9636220932006836,,
98,593,,0.3730446994304657,0.9837851524353027
98,593,0.9656980633735657,,
99,599,,0.46185633540153503,0.9681265354156494
99,599,0.9652794003486633,,
100,605,,0.47437363862991333,0.9633092284202576
100,605,0.9634893536567688,,
101,611,,0.4251096546649933,0.9772327542304993
101,611,0.9646114706993103,,
102,617,,0.42691898345947266,0.9734974503517151
102,617,0.9669316411018372,,
103,623,,0.4763144850730896,0.9715867042541504
103,623,0.9619460701942444,,
104,629,,0.4717496633529663,0.9653966426849365
104,629,0.9613625407218933,,
105,635,,0.5851466059684753,0.9689276814460754
105,635,0.9635413289070129,,
106,641,,0.4531043469905853,0.9766940474510193
106,641,0.9559323191642761,,
107,647,,0.41711869835853577,0.9749913215637207
107,647,0.9641571640968323,,
108,653,,0.457339882850647,0.9779765009880066
108,653,0.9646643996238708,,
109,659,,0.36120206117630005,0.9779264330863953
109,659,0.9600287079811096,,
110,665,,0.48039641976356506,0.9609485268592834
110,665,0.9596168994903564,,
111,671,,0.429183691740036,0.9791068434715271
111,671,0.9571623802185059,,
112,677,,0.3558293581008911,0.9709043502807617
112,677,0.9570791125297546,,
113,683,,0.4068087339401245,0.9767679572105408
113,683,0.9523561596870422,,
114,689,,0.44911009073257446,0.9728133678436279
114,689,0.953055202960968,,
115,695,,0.4706805944442749,0.9635313153266907
115,695,0.9603930115699768,,
116,701,,0.4063902497291565,0.9663732647895813
116,701,0.9548323154449463,,
117,707,,0.4440077543258667,0.9769876599311829
117,707,0.9634785652160645,,
118,713,,0.4307582676410675,0.9679360389709473
118,713,0.955733597278595,,
119,719,,0.41748926043510437,0.9685201048851013
119,719,0.9536382555961609,,
120,725,,0.4859492778778076,0.9434389472007751
120,725,0.9536304473876953,,
121,731,,0.43883565068244934,0.9621464610099792
121,731,0.9555484652519226,,
122,737,,0.4538652002811432,0.9681218266487122
122,737,0.9481778144836426,,
123,743,,0.47768062353134155,0.9452797770500183
123,743,0.9511725902557373,,
124,749,,0.4553579092025757,0.963683545589447
124,749,0.9532430768013,,
125,755,,0.5895240306854248,0.9570494294166565
125,755,0.9517107009887695,,
126,761,,0.470490038394928,0.943511426448822
126,761,0.9497734904289246,,
127,767,,0.2540549039840698,0.9797897934913635
127,767,0.9511844515800476,,
128,773,,0.503575325012207,0.9510777592658997
128,773,0.9476599097251892,,
129,779,,0.4318878650665283,0.9507502913475037
129,779,0.9515239596366882,,
130,785,,0.5771931409835815,0.9555172324180603
130,785,0.9415152072906494,,
131,791,,0.4622983932495117,0.9627396464347839
131,791,0.9466753005981445,,
132,797,,0.42266422510147095,0.943877637386322
132,797,0.9492054581642151,,
133,803,,0.3079424500465393,0.9800603985786438
133,803,0.942044734954834,,
134,809,,0.4931062161922455,0.9746854901313782
134,809,0.9468810558319092,,
135,815,,0.40135458111763,0.9579637050628662
135,815,0.9467492699623108,,
136,821,,0.4317818284034729,0.9660618305206299
136,821,0.9428504109382629,,
137,827,,0.3917071521282196,0.9706280827522278
137,827,0.9441218376159668,,
138,833,,0.5045345425605774,0.9390912055969238
138,833,0.9432940483093262,,
139,839,,0.4861595332622528,0.964815616607666
139,839,0.944124698638916,,
140,845,,0.44880926609039307,0.9446205496788025
140,845,0.9423983693122864,,
141,851,,0.4456566274166107,0.9472375512123108
141,851,0.9475377202033997,,
142,857,,0.41711580753326416,0.9723717570304871
142,857,0.9358038902282715,,
143,863,,0.46380743384361267,0.9674494862556458
143,863,0.9480412602424622,,
144,869,,0.515773594379425,0.9688255190849304
144,869,0.9434606432914734,,
145,875,,0.37534579634666443,0.9725951552391052
145,875,0.9404498934745789,,
146,881,,0.3877057731151581,0.9660703539848328
146,881,0.9440820217132568,,
147,887,,0.5034909248352051,0.9259015917778015
147,887,0.942181408405304,,
148,893,,0.4901251196861267,0.941974401473999
148,893,0.9425241947174072,,
149,899,,0.33911585807800293,0.9697387218475342
149,899,0.944885790348053,,
